"full_name","province_or_state","district_id","gender","career","type","election_date","year","exit_year","party_id","legislature_id","Lstart_date","Lend_date","other_names","country_id","institution_id"
"lise theriault","QC","anjoulouisriel","f","business","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"theriault","CAN","QCASSNAT"
"luc theriault","QC","masson","m","education","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,NA,"CAN","QCASSNAT"
"robert therien","QC","bertrand","m","education","election",1994-09-12,1994,"1997","PLQ",35,1994-09-12,1998-11-25,"therien","CAN","QCASSNAT"
"alain therrien","QC","sanguinet","m","education","election",2012-09-04,2012,"2018","PQ",40,2012-09-04,2014-03-05,"therrien","CAN","QCASSNAT"
"alain therrien","QC","sanguinet","m","education","election",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"therrien","CAN","QCASSNAT"
"jeanfrancois therrien","QC","terrebonne","m","business","election",2007-03-26,2007,"2008","ADQ",38,2007-03-26,2008-11-05,"therrien","CAN","QCASSNAT"
"louischarles thouin","QC","rousseau","m","business","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"thouin","CAN","QCASSNAT"
"louischarles thouin","QC","rousseau","m","business","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"thouin ; m.thouin ; m. thouin","CAN","QCASSNAT"
"tony tomassi","QC","lafontaine","m","business","election",2003-04-14,2003,"2012","PLQ",37,2003-04-14,2007-02-21,"tomassi","CAN","QCASSNAT"
"tony tomassi","QC","lafontaine","m","business","election",2007-03-26,2007,"2012","PLQ",38,2007-03-26,2008-11-05,"tomassi","CAN","QCASSNAT"
"tony tomassi","QC","lafontaine","m","business","election",2008-12-08,2008,"2012","PLQ",39,2008-12-08,2012-08-01,"tomassi","CAN","QCASSNAT"
"andre tranchemontagne","QC","montroyal","m","business","election",1998-11-30,1998,"2003","PLQ",36,1998-11-30,2003-02-12,"tranchemontagne","CAN","QCASSNAT"
"mathieu traversy","QC","terrebonne","m","communitywork","election",2008-12-08,2008,"2018","PQ",39,2008-12-08,2012-08-01,"traversy","CAN","QCASSNAT"
"mathieu traversy","QC","terrebonne","m","communitywork","election",2012-09-04,2012,"2018","PQ",40,2012-09-04,2014-03-05,"traversy","CAN","QCASSNAT"
"mathieu traversy","QC","terrebonne","m","communitywork","election",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"traversy","CAN","QCASSNAT"
"francois tremblay","QC","dubuc","m","politics","election",2018-10-01,2018,"NA","CAQ",42,2018-10-01,2022-08-28,"tremblay","CAN","QCASSNAT"
"francois tremblay","QC","dubuc","m","politics","election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"tremblay ; m. tremblay ; m.tremblay","CAN","QCASSNAT"
"gerald tremblay","QC","outremont","m","education","election",1994-09-12,1994,"1996","PLQ",35,1994-09-12,1998-11-25,"tremblay","CAN","QCASSNAT"
"guillaume tremblay","QC","masson","m","business","election",2008-12-08,2008,"2012","PQ",39,2008-12-08,2012-08-01,"tremblay","CAN","QCASSNAT"
"stephan tremblay","QC","lacsaintjean","m","business","byelection",1998-11-30,1998,"2007","PQ",36,1998-11-30,2003-02-12,"tremblay","CAN","QCASSNAT"
"stephan tremblay","QC","lacsaintjean","m","business","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"tremblay","CAN","QCASSNAT"
"veronyque tremblay","QC","chauveau","f","journalism","byelection",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"tremblay","CAN","QCASSNAT"
"denis trottier","QC","roberval","m","journalism","election",2007-03-26,2007,"2014","PQ",38,2007-03-26,2008-11-05,"trottier","CAN","QCASSNAT"
"denis trottier","QC","roberval","m","journalism","election",2008-12-08,2008,"2014","PQ",39,2008-12-08,2012-08-01,"trottier","CAN","QCASSNAT"
"denis trottier","QC","roberval","m","journalism","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"trottier","CAN","QCASSNAT"
"denise trudel","QC","charlesbourg","f","communitywork","election",2012-09-04,2012,"2014","CAQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"luc trudel","QC","saintmaurice","m","business","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,NA,"CAN","QCASSNAT"
"remy trudel","QC","rouynnorandatemiscamingue","m","education","election",1994-09-12,1994,"2003","PQ",35,1994-09-12,1998-11-25,"trudel","CAN","QCASSNAT"
"remy trudel","QC","rouynnorandatemiscamingue","m","education","election",1998-11-30,1998,"2003","PQ",36,1998-11-30,2003-02-12,"trudel","CAN","QCASSNAT"
"dave turcotte","QC","saintjean","m","business","election",2008-12-08,2008,"2018","PQ",39,2008-12-08,2012-08-01,"turcotte","CAN","QCASSNAT"
"dave turcotte","QC","saintjean","m","business","election",2012-09-04,2012,"2018","PQ",40,2012-09-04,2014-03-05,"turcotte","CAN","QCASSNAT"
"dave turcotte","QC","saintjean","m","business","election",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"turcotte","CAN","QCASSNAT"
"daniel turp","QC","mercier","m","law","election",2003-04-14,2003,"2008","PQ",37,2003-04-14,2007-02-21,"turp","CAN","QCASSNAT"
"daniel turp","QC","mercier","m","law","election",2007-03-26,2007,"2008","PQ",38,2007-03-26,2008-11-05,"turp","CAN","QCASSNAT"
"claire vaive","QC","chapleau","f","education","election",1994-09-12,1994,"1998","PLQ",35,1994-09-12,1998-11-25,"vaive","CAN","QCASSNAT"
"stephanie vallee","QC","gatineau","f","law","election",2007-03-26,2007,"2018","PLQ",38,2007-03-26,2008-11-05,"vallee","CAN","QCASSNAT"
"stephanie vallee","QC","gatineau","f","law","election",2008-12-08,2008,"2018","PLQ",39,2008-12-08,2012-08-01,"vallee","CAN","QCASSNAT"
"stephanie vallee","QC","gatineau","f","law","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"vallee","CAN","QCASSNAT"
"stephanie vallee","QC","gatineau","f","law","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"vallee","CAN","QCASSNAT"
"karine vallieres","QC","richmond","f","business","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"vallieres","CAN","QCASSNAT"
"karine vallieres","QC","richmond","f","business","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"vallieres","CAN","QCASSNAT"
"yvon vallieres","QC","richmond","m","education","election",1994-09-12,1994,"2012","PLQ",35,1994-09-12,1998-11-25,"vallieres","CAN","QCASSNAT"
"yvon vallieres","QC","richmond","m","education","election",1998-11-30,1998,"2012","PLQ",36,1998-11-30,2003-02-12,"vallieres","CAN","QCASSNAT"
"yvon vallieres","QC","richmond","m","education","election",2003-04-14,2003,"2012","PLQ",37,2003-04-14,2007-02-21,"vallieres","CAN","QCASSNAT"
"yvon vallieres","QC","richmond","m","education","election",2007-03-26,2007,"2012","PLQ",38,2007-03-26,2008-11-05,"vallieres","CAN","QCASSNAT"
"yvon vallieres","QC","richmond","m","education","election",2008-12-08,2008,"2012","PLQ",39,2008-12-08,2012-08-01,"vallieres","CAN","QCASSNAT"
"jonathan valois","QC","joliette","m","education","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"valois","CAN","QCASSNAT"
"cecile vermette","QC","marievictorin","f","medicalcare","election",1994-09-12,1994,"2007","PQ",35,1994-09-12,1998-11-25,"vermette","CAN","QCASSNAT"
"cecile vermette","QC","marievictorin","f","medicalcare","election",1998-11-30,1998,"2007","PQ",36,1998-11-30,2003-02-12,"vermette","CAN","QCASSNAT"
"cecile vermette","QC","marievictorin","f","medicalcare","election",2003-04-14,2003,"2007","PQ",37,2003-04-14,2007-02-21,"vermette","CAN","QCASSNAT"
"dominique vien","QC","bellechasse","f","journalism","election",2003-04-14,2003,"2007","PLQ",37,2003-04-14,2007-02-21,"vien","CAN","QCASSNAT"
"dominique vien","QC","bellechasse","f","journalism","election",2008-12-08,2008,"2018","PLQ",39,2008-12-08,2012-08-01,"vien","CAN","QCASSNAT"
"dominique vien","QC","bellechasse","f","journalism","election",2012-09-04,2012,"2018","PLQ",40,2012-09-04,2014-03-05,"vien","CAN","QCASSNAT"
"dominique vien","QC","bellechasse","f","journalism","election",2014-04-07,2014,"2018","PLQ",41,2014-04-07,2018-08-23,"vien","CAN","QCASSNAT"
"andre villeneuve","QC","berthier","m","business","election",2008-12-08,2008,"2018","PQ",39,2008-12-08,2012-08-01,"villeneuve","CAN","QCASSNAT"
"andre villeneuve","QC","berthier","m","business","election",2012-09-04,2012,"2018","PQ",40,2012-09-04,2014-03-05,"villeneuve","CAN","QCASSNAT"
"andre villeneuve","QC","berthier","m","business","election",2014-04-07,2014,"2018","PQ",41,2014-04-07,2018-08-23,"villeneuve","CAN","QCASSNAT"
"alexis wawanoloath","QC","abitibiest","m","communitywork","election",2007-03-26,2007,"2008","PQ",38,2007-03-26,2008-11-05,"wawanoloath","CAN","QCASSNAT"
"kathleen weil","QC","notredamedegrace","f","law","election",2008-12-08,2008,"NA","PLQ",39,2008-12-08,2012-08-01,"weil","CAN","QCASSNAT"
"kathleen weil","QC","notredamedegrace","f","law","election",2012-09-04,2012,"NA","PLQ",40,2012-09-04,2014-03-05,"weil","CAN","QCASSNAT"
"kathleen weil","QC","notredamedegrace","f","law","election",2014-04-07,2014,"NA","PLQ",41,2014-04-07,2018-08-23,"weil","CAN","QCASSNAT"
"kathleen weil","QC","notredamedegrace","f","law","election",2018-10-01,2018,"NA","PLQ",42,2018-10-01,2022-08-28,"weil","CAN","QCASSNAT"
"david whissell","QC","argenteuil","m","engineering","byelection",1998-11-30,1998,"2011","PLQ",36,1998-11-30,2003-02-12,"whissell","CAN","QCASSNAT"
"david whissell","QC","argenteuil","m","engineering","election",1998-11-30,1998,"2011","PLQ",36,1998-11-30,2003-02-12,"whissell","CAN","QCASSNAT"
"david whissell","QC","argenteuil","m","engineering","election",2003-04-14,2003,"2011","PLQ",37,2003-04-14,2007-02-21,"whissell","CAN","QCASSNAT"
"david whissell","QC","argenteuil","m","engineering","election",2007-03-26,2007,"2011","PLQ",38,2007-03-26,2008-11-05,"whissell","CAN","QCASSNAT"
"david whissell","QC","argenteuil","m","engineering","election",2008-12-08,2008,"2011","PLQ",39,2008-12-08,2012-08-01,"whissell","CAN","QCASSNAT"
"russell williams","QC","nelligan","m","business","election",1994-09-12,1994,"2004","PLQ",35,1994-09-12,1998-11-25,"williams","CAN","QCASSNAT"
"russell williams","QC","nelligan","m","business","election",1998-11-30,1998,"2004","PLQ",36,1998-11-30,2003-02-12,"williams","CAN","QCASSNAT"
"russell williams","QC","nelligan","m","business","election",2003-04-14,2003,"2004","PLQ",37,2003-04-14,2007-02-21,"williams","CAN","QCASSNAT"
"elaine zakaib","QC","richelieu","f","law","election",2012-09-04,2012,"2014","PQ",40,2012-09-04,2014-03-05,"zakaib","CAN","QCASSNAT"
"elaine zakaib","QC","richelieu","f","law","election",2014-04-07,2014,"2014","PQ",41,2014-04-07,2018-08-23,"zakaib","CAN","QCASSNAT"
"sol zanetti","QC","jeanlesage","m","education","election",2018-10-01,2018,"NA","QS",42,2018-10-01,2022-08-28,"zanetti ; m. zanetti ; m.zanetti","CAN","QCASSNAT"
"sol zanetti","QC","jeanlesage","m","education","election",2022-10-03,2022,"NA","QS",43,NA,NA,"zanetti ; m. zanetti ; m.zanetti","CAN","QCASSNAT"
"alice aboukhalil","QC","fabre","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"aboukhalil ; mme aboukhalil","CAN","QCASSNAT"
"frederic beauchemin","QC","margueritebourgeoys","m",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"beauchemin ; m.beauchemin ; m.beauchemin","CAN","QCASSNAT"
"sonia belanger","QC","prevost","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"belanger ; mme belanger","CAN","QCASSNAT"
"frantz benjamin","QC","viau","m",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"benjamin ; m. benjamin ; m.benjamin","CAN","QCASSNAT"
"martine biron","QC","chutesdelachaudiere","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"biron ; mme biron","CAN","QCASSNAT"
"maite blanchette vezina","QC","rimouski","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"vezina ; mme vezina ; maite blanchette vezina","CAN","QCASSNAT"
"catherine blouin","QC","bonaventure","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"blouin ; mme blouin","CAN","QCASSNAT"
"audrey bogemans","QC","iberville","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"bogemans ; mme bogemans","CAN","QCASSNAT"
"karine boivin roy","QC","anjoulouisriel","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"boivin roy mme boivin roy","CAN","QCASSNAT"
"haroun bouazzi","QC","mauricerichard","m",NA,"election",2022-10-03,2022,"NA","QS",43,NA,NA,"bouazzi ; m.bouazzi ; m. bouazzi","CAN","QCASSNAT"
"kariana bourassa","QC","charlevoixcotedebeaupre","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"bourassa ; mme bourassa","CAN","QCASSNAT"
"madwa nika cadet","QC","bourassa sauve","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"cadet ; mme cadet ; Madwa-Nika Cadet réplique","CAN","QCASSNAT"
"linda caron","QC","la piniere","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"caron ; mme caron","CAN","QCASSNAT"
"vincent caron","QC","portneuf","m",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"m.caron ; m. caron","CAN","QCASSNAT"
"kateri champagne jourdain","QC","duplessis","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"jourdain ; mme jourdain","CAN","QCASSNAT"
"isabelle charest","QC","bromemissisquoi","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"charest ; mme charest","CAN","QCASSNAT"
"guillaume clicherivard","QC","sainthenrisainteanne","m",NA,"byelection",2023-03-13,2022,"NA","QS",43,NA,NA,"clicherivard ; m.clicherivard ; m. clicherivard","CAN","QCASSNAT"
"pascale dery","QC","repentigny","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"dery ; mme dery","CAN","QCASSNAT"
"amelie dionne","QC","rivieredulouptemiscouata","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"dionne ; mme dionne","CAN","QCASSNAT"
"shirley dorismond","QC","marievictorin","f",NA,"byelection",2022-04-11,2022,"NA","CAQ",43,NA,NA,"dorismond ; mme dorismond","CAN","QCASSNAT"
"shirley dorismond","QC","marievictorin","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"mme dorismond","CAN","QCASSNAT"
"virginie dufour","QC","milleiles","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"dufour ; mme dufour","CAN","QCASSNAT"
"franceelaine duranceau","QC","bertrand","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"duranceau ; mme duranceau","CAN","QCASSNAT"
"christine frechette","QC","sanguinet","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"frechette ; mme frechette","CAN","QCASSNAT"
"yannick gagnon","QC","jonquiere","m",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"gagnon ; m.gagnon ; m. gagnon","CAN","QCASSNAT"
"brigitteb garceau","QC","robertbaldwin","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"garceau ; mme garceau","CAN","QCASSNAT"
"mariebelle gendron","QC","chateauguay","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"gendron ; mme gendron","CAN","QCASSNAT"
"catherine gentilcore","QC","terrebonne","f",NA,"election",2025-03-17,2025,"NA","PQ",43,NA,NA,"genttilcore ; mme gentilcore","CAN","QCASSNAT"
"etienne grandmont","QC","taschereau","m",NA,"election",2022-10-03,2022,"NA","QS",43,NA,NA,"grandmont ; m.grandmont ; m. grandmont","CAN","QCASSNAT"
"celine haytayan","QC","lavaldesrapides","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"haytayan, mme haytayan","CAN","QCASSNAT"
"sona lakhoyan olivier","QC","chomedey","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"lakhoyan olivier ; mme lakhoyan olivier","CAN","QCASSNAT"
"carole mallette","QC","huntingdon","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"malette ; mme malette","CAN","QCASSNAT"
"desiree mcgraw","QC","notredamedegrace","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"mcgraw ; mme mcgraw","CAN","QCASSNAT"
"yves montigny","QC","renelevesque","m",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"montigny ; m.montigny ; m. montigny","CAN","QCASSNAT"
"andre albert morin","QC","acadie","m",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"morin ; m.morin ; m. morin","CAN","QCASSNAT"
"pascal paradis","QC","jeantalon","m",NA,"election",2022-10-03,2022,"NA","PQ",43,NA,NA,"paradis ; m. paradis ; m.paradis","CAN","QCASSNAT"
"isabelle poulet","QC","laporte","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"poulet ; mme poulet","CAN","QCASSNAT"
"elisabeth prass","QC","darcymcgee","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"prass ; mme prass","CAN","QCASSNAT"
"mathieu rivest","QC","cotedusud","m",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"rivest ; m.rivest ; m. rivest","CAN","QCASSNAT"
"suzanne roy","QC","vercheres","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"roy ; mme roy","CAN","QCASSNAT"
"stephane saintecroix","QC","gaspe","m",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"saintecroix ; m. saintecroix ; m.saintecroix","CAN","QCASSNAT"
"valerie schmaltz","QC","vimont","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"schmaltz ; mme schmaltz","CAN","QCASSNAT"
"valerie setlakwe","QC","montroyaloutremont","f",NA,"election",2022-10-03,2022,"NA","PLQ",43,NA,NA,"setlakwe ; mme setlakwe","CAN","QCASSNAT"
"paul stpierre plamondon","QC","camillelaurin","m",NA,"election",2022-10-03,2022,"NA","PQ",43,NA,NA,"plamondon ; m.plamondon ; m. plamondon ; m stpierre plamondon","CAN","QCASSNAT"
"suzanne tremblay","QC","hull","f",NA,"election",2022-10-03,2022,"NA","CAQ",43,NA,NA,"tremblay ; mme tremblay","CAN","QCASSNAT"
"alejandra zaga mendez","QC","verdun","f",NA,"election",2022-10-03,2022,"NA","QS",43,NA,NA,"zaga mendez; mendez ; mme mendez ; mme zaga mendez","CAN","QCASSNAT"
